Economy,CCODE,DBYEAR,CAL_YEAR,Indicator,IndicatorDescription,value
Serbia,SRB,DB2005,2004,PT,Paying Taxes,..
Serbia,SRB,DB2005,2004,RI,Resolving Insolvency,19.99
Serbia,SRB,DB2005,2004,RP,Registering Property,56.38
Serbia,SRB,DB2005,2004,SB,Starting a Business,61.65
Serbia,SRB,DB2005,2004,TAB,Trading Across Borders,..
Serbia,SRB,DB2006,2005,DTF,DTF,48.13
Serbia,SRB,DB2006,2005,DWC,Dealing with Construction Permits,33.57
Serbia,SRB,DB2006,2005,EC,Enforcing Contracts,59.69
Serbia,SRB,DB2006,2005,GC,Getting Credit,37.5
Serbia,SRB,DB2006,2005,GE,Getting Electricity,..
Serbia,SRB,DB2006,2005,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2006,2005,PT,Paying Taxes,51.62
Serbia,SRB,DB2006,2005,RI,Resolving Insolvency,21.81
Serbia,SRB,DB2006,2005,RP,Registering Property,56.48
Serbia,SRB,DB2006,2005,SB,Starting a Business,77.67
Serbia,SRB,DB2006,2005,TAB,Trading Across Borders,48.18
Serbia,SRB,DB2007,2006,DTF,DTF,54.04
Serbia,SRB,DB2007,2006,DWC,Dealing with Construction Permits,35
Serbia,SRB,DB2007,2006,EC,Enforcing Contracts,59.69
Serbia,SRB,DB2007,2006,GC,Getting Credit,68.75
Serbia,SRB,DB2007,2006,GE,Getting Electricity,..
Serbia,SRB,DB2007,2006,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2007,2006,PT,Paying Taxes,51.62
Serbia,SRB,DB2007,2006,RI,Resolving Insolvency,24.31
Serbia,SRB,DB2007,2006,RP,Registering Property,56.57
Serbia,SRB,DB2007,2006,SB,Starting a Business,77.89
Serbia,SRB,DB2007,2006,TAB,Trading Across Borders,65.89
Serbia,SRB,DB2008,2007,DTF,DTF,54.35
Serbia,SRB,DB2008,2007,DWC,Dealing with Construction Permits,35
Serbia,SRB,DB2008,2007,EC,Enforcing Contracts,59.69
Serbia,SRB,DB2008,2007,GC,Getting Credit,68.75
Serbia,SRB,DB2008,2007,GE,Getting Electricity,..
Serbia,SRB,DB2008,2007,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2008,2007,PT,Paying Taxes,51.62
Serbia,SRB,DB2008,2007,RI,Resolving Insolvency,24.92
Serbia,SRB,DB2008,2007,RP,Registering Property,56.63
Serbia,SRB,DB2008,2007,SB,Starting a Business,78.03
Serbia,SRB,DB2008,2007,TAB,Trading Across Borders,67.8
Serbia,SRB,DB2009,2008,DTF,DTF,54.53
Serbia,SRB,DB2009,2008,DWC,Dealing with Construction Permits,27.79
Serbia,SRB,DB2009,2008,EC,Enforcing Contracts,59.51
Serbia,SRB,DB2009,2008,GC,Getting Credit,68.75
Serbia,SRB,DB2009,2008,GE,Getting Electricity,..
Serbia,SRB,DB2009,2008,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2009,2008,PT,Paying Taxes,52.44
Serbia,SRB,DB2009,2008,RI,Resolving Insolvency,27.35
Serbia,SRB,DB2009,2008,RP,Registering Property,62.23
Serbia,SRB,DB2009,2008,SB,Starting a Business,78.26
Serbia,SRB,DB2009,2008,TAB,Trading Across Borders,67.79
Serbia,SRB,DB2010,2009,DTF,DTF,58.33
Serbia,SRB,DB2010,2009,DWC,Dealing with Construction Permits,27.79
Serbia,SRB,DB2010,2009,EC,Enforcing Contracts,59.51
Serbia,SRB,DB2010,2009,GC,Getting Credit,75
Serbia,SRB,DB2010,2009,GE,Getting Electricity,75.63
Serbia,SRB,DB2010,2009,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2010,2009,PT,Paying Taxes,52.43
Serbia,SRB,DB2010,2009,RI,Resolving Insolvency,27.35
Serbia,SRB,DB2010,2009,RP,Registering Property,62.26
Serbia,SRB,DB2010,2009,SB,Starting a Business,87.15
Serbia,SRB,DB2010,2009,TAB,Trading Across Borders,69.5
Serbia,SRB,DB2011,2010,DTF,DTF,59.05
Serbia,SRB,DB2011,2010,DWC,Dealing with Construction Permits,27.79
Serbia,SRB,DB2011,2010,EC,Enforcing Contracts,59.51
Serbia,SRB,DB2011,2010,GC,Getting Credit,75
Serbia,SRB,DB2011,2010,GE,Getting Electricity,75.74
Serbia,SRB,DB2011,2010,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2011,2010,PT,Paying Taxes,51.48
Serbia,SRB,DB2011,2010,RI,Resolving Insolvency,31.77
Serbia,SRB,DB2011,2010,RP,Registering Property,65.65
Serbia,SRB,DB2011,2010,SB,Starting a Business,86.67
Serbia,SRB,DB2011,2010,TAB,Trading Across Borders,70.26
Serbia,SRB,DB2012,2011,DTF,DTF,59.73
Serbia,SRB,DB2012,2011,DWC,Dealing with Construction Permits,27.79
Serbia,SRB,DB2012,2011,EC,Enforcing Contracts,58.61
Serbia,SRB,DB2012,2011,GC,Getting Credit,75
Serbia,SRB,DB2012,2011,GE,Getting Electricity,75.86
Serbia,SRB,DB2012,2011,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2012,2011,PT,Paying Taxes,51.48
Serbia,SRB,DB2012,2011,RI,Resolving Insolvency,26.31
Serbia,SRB,DB2012,2011,RP,Registering Property,78.36
Serbia,SRB,DB2012,2011,SB,Starting a Business,86.69
Serbia,SRB,DB2012,2011,TAB,Trading Across Borders,70.52
Serbia,SRB,DB2013,2012,DTF,DTF,60.63
Serbia,SRB,DB2013,2012,DWC,Dealing with Construction Permits,28.75
Serbia,SRB,DB2013,2012,EC,Enforcing Contracts,58.61
Serbia,SRB,DB2013,2012,GC,Getting Credit,75
Serbia,SRB,DB2013,2012,GE,Getting Electricity,76
Serbia,SRB,DB2013,2012,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2013,2012,PT,Paying Taxes,51.47
Serbia,SRB,DB2013,2012,RI,Resolving Insolvency,31.36
Serbia,SRB,DB2013,2012,RP,Registering Property,78.38
Serbia,SRB,DB2013,2012,SB,Starting a Business,88.8
Serbia,SRB,DB2013,2012,TAB,Trading Across Borders,71.24
Serbia,SRB,DB2014,2013,DTF,DTF,60.64
Serbia,SRB,DB2014,2013,DWC,Dealing with Construction Permits,28.75
Serbia,SRB,DB2014,2013,EC,Enforcing Contracts,57.59
Serbia,SRB,DB2014,2013,GC,Getting Credit,75
Serbia,SRB,DB2014,2013,GE,Getting Electricity,75.99
Serbia,SRB,DB2014,2013,PMI,Protecting Minority Investors,46.67
Serbia,SRB,DB2014,2013,PT,Paying Taxes,51.49
Serbia,SRB,DB2014,2013,RI,Resolving Insolvency,31.24
Serbia,SRB,DB2014,2013,RP,Registering Property,78.36
Serbia,SRB,DB2014,2013,SB,Starting a Business,88.86
Serbia,SRB,DB2014,2013,TAB,Trading Across Borders,72.48
Serbia,SRB,DB2015,2014,DTF,DTF,65.25
Serbia,SRB,DB2015,2014,DWC,Dealing with Construction Permits,43.52
Serbia,SRB,DB2015,2014,EC,Enforcing Contracts,60.26
Serbia,SRB,DB2015,2014,GC,Getting Credit,60
Serbia,SRB,DB2015,2014,GE,Getting Electricity,75.9
Serbia,SRB,DB2015,2014,PMI,Protecting Minority Investors,55
Serbia,SRB,DB2015,2014,PT,Paying Taxes,48.9
Serbia,SRB,DB2015,2014,RI,Resolving Insolvency,57.9
Serbia,SRB,DB2015,2014,RP,Registering Property,67.06
Serbia,SRB,DB2015,2014,SB,Starting a Business,88.91
Serbia,SRB,DB2015,2014,TAB,Trading Across Borders,95.08
Serbia,SRB,DB2016,2015,DTF,DTF,68.41
Serbia,SRB,DB2016,2015,DWC,Dealing with Construction Permits,61.47
Serbia,SRB,DB2016,2015,EC,Enforcing Contracts,60.26
Serbia,SRB,DB2016,2015,GC,Getting Credit,60
Serbia,SRB,DB2016,2015,GE,Getting Electricity,75.98
Serbia,SRB,DB2016,2015,PMI,Protecting Minority Investors,55
Serbia,SRB,DB2016,2015,PT,Paying Taxes,61.87
Serbia,SRB,DB2016,2015,RI,Resolving Insolvency,58.52
Serbia,SRB,DB2016,2015,RP,Registering Property,66.95
Serbia,SRB,DB2016,2015,SB,Starting a Business,88.94
Serbia,SRB,DB2016,2015,TAB,Trading Across Borders,95.08
Seychelles,SYC,DB2006,2005,DTF,DTF,60.12
Seychelles,SYC,DB2006,2005,DWC,Dealing with Construction Permits,71.99
Seychelles,SYC,DB2006,2005,EC,Enforcing Contracts,61.62
Seychelles,SYC,DB2006,2005,GC,Getting Credit,25
Seychelles,SYC,DB2006,2005,GE,Getting Electricity,..
Seychelles,SYC,DB2006,2005,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2006,2005,PT,Paying Taxes,74.55
Seychelles,SYC,DB2006,2005,RI,Resolving Insolvency,43.77
Seychelles,SYC,DB2006,2005,RP,Registering Property,60.2
Seychelles,SYC,DB2006,2005,SB,Starting a Business,74.63
Seychelles,SYC,DB2006,2005,TAB,Trading Across Borders,72.62
Seychelles,SYC,DB2007,2006,DTF,DTF,61.29
Seychelles,SYC,DB2007,2006,DWC,Dealing with Construction Permits,71.95
Seychelles,SYC,DB2007,2006,EC,Enforcing Contracts,61.62
Seychelles,SYC,DB2007,2006,GC,Getting Credit,25
Seychelles,SYC,DB2007,2006,GE,Getting Electricity,..
Seychelles,SYC,DB2007,2006,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2007,2006,PT,Paying Taxes,74.55
Seychelles,SYC,DB2007,2006,RI,Resolving Insolvency,43.55
Seychelles,SYC,DB2007,2006,RP,Registering Property,71
Seychelles,SYC,DB2007,2006,SB,Starting a Business,74.58
Seychelles,SYC,DB2007,2006,TAB,Trading Across Borders,72.68
Seychelles,SYC,DB2008,2007,DTF,DTF,61.23
Seychelles,SYC,DB2008,2007,DWC,Dealing with Construction Permits,72.19
Seychelles,SYC,DB2008,2007,EC,Enforcing Contracts,61.62
Seychelles,SYC,DB2008,2007,GC,Getting Credit,25
Seychelles,SYC,DB2008,2007,GE,Getting Electricity,..
Seychelles,SYC,DB2008,2007,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2008,2007,PT,Paying Taxes,74.55
Seychelles,SYC,DB2008,2007,RI,Resolving Insolvency,42.26
Seychelles,SYC,DB2008,2007,RP,Registering Property,71
Seychelles,SYC,DB2008,2007,SB,Starting a Business,74.89
Seychelles,SYC,DB2008,2007,TAB,Trading Across Borders,72.86
Seychelles,SYC,DB2009,2008,DTF,DTF,61.59
Seychelles,SYC,DB2009,2008,DWC,Dealing with Construction Permits,72.47
Seychelles,SYC,DB2009,2008,EC,Enforcing Contracts,61.62
Seychelles,SYC,DB2009,2008,GC,Getting Credit,25
Seychelles,SYC,DB2009,2008,GE,Getting Electricity,..
Seychelles,SYC,DB2009,2008,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2009,2008,PT,Paying Taxes,75.42
Seychelles,SYC,DB2009,2008,RI,Resolving Insolvency,42.73
Seychelles,SYC,DB2009,2008,RP,Registering Property,71
Seychelles,SYC,DB2009,2008,SB,Starting a Business,75.24
Seychelles,SYC,DB2009,2008,TAB,Trading Across Borders,74.18
Seychelles,SYC,DB2010,2009,DTF,DTF,62.24
Seychelles,SYC,DB2010,2009,DWC,Dealing with Construction Permits,73.22
Seychelles,SYC,DB2010,2009,EC,Enforcing Contracts,61.62
Seychelles,SYC,DB2010,2009,GC,Getting Credit,25
Seychelles,SYC,DB2010,2009,GE,Getting Electricity,62.76
Seychelles,SYC,DB2010,2009,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2010,2009,PT,Paying Taxes,76.12
Seychelles,SYC,DB2010,2009,RI,Resolving Insolvency,42.73
Seychelles,SYC,DB2010,2009,RP,Registering Property,71.01
Seychelles,SYC,DB2010,2009,SB,Starting a Business,76.2
Seychelles,SYC,DB2010,2009,TAB,Trading Across Borders,77.06
Seychelles,SYC,DB2011,2010,DTF,DTF,62.29
Seychelles,SYC,DB2011,2010,DWC,Dealing with Construction Permits,73.45
Seychelles,SYC,DB2011,2010,EC,Enforcing Contracts,61.2
Seychelles,SYC,DB2011,2010,GC,Getting Credit,25
Seychelles,SYC,DB2011,2010,GE,Getting Electricity,62.39
Seychelles,SYC,DB2011,2010,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2011,2010,PT,Paying Taxes,77.16
Seychelles,SYC,DB2011,2010,RI,Resolving Insolvency,40.53
Seychelles,SYC,DB2011,2010,RP,Registering Property,71.01
Seychelles,SYC,DB2011,2010,SB,Starting a Business,76.42
Seychelles,SYC,DB2011,2010,TAB,Trading Across Borders,79.11
Seychelles,SYC,DB2012,2011,DTF,DTF,62.87
Seychelles,SYC,DB2012,2011,DWC,Dealing with Construction Permits,73.59
Seychelles,SYC,DB2012,2011,EC,Enforcing Contracts,55.88
Seychelles,SYC,DB2012,2011,GC,Getting Credit,25
Seychelles,SYC,DB2012,2011,GE,Getting Electricity,62.63
Seychelles,SYC,DB2012,2011,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2012,2011,PT,Paying Taxes,85.68
Seychelles,SYC,DB2012,2011,RI,Resolving Insolvency,42.19
Seychelles,SYC,DB2012,2011,RP,Registering Property,71
Seychelles,SYC,DB2012,2011,SB,Starting a Business,76.6
Seychelles,SYC,DB2012,2011,TAB,Trading Across Borders,79.45
Seychelles,SYC,DB2013,2012,DTF,DTF,62.86
Seychelles,SYC,DB2013,2012,DWC,Dealing with Construction Permits,73.76
Seychelles,SYC,DB2013,2012,EC,Enforcing Contracts,55.88
Seychelles,SYC,DB2013,2012,GC,Getting Credit,25
Seychelles,SYC,DB2013,2012,GE,Getting Electricity,62.93
Seychelles,SYC,DB2013,2012,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2013,2012,PT,Paying Taxes,84.16
Seychelles,SYC,DB2013,2012,RI,Resolving Insolvency,42.66
Seychelles,SYC,DB2013,2012,RP,Registering Property,71
Seychelles,SYC,DB2013,2012,SB,Starting a Business,76.8
Seychelles,SYC,DB2013,2012,TAB,Trading Across Borders,79.79
Seychelles,SYC,DB2014,2013,DTF,DTF,63.27
Seychelles,SYC,DB2014,2013,DWC,Dealing with Construction Permits,73.83
Seychelles,SYC,DB2014,2013,EC,Enforcing Contracts,55.88
Seychelles,SYC,DB2014,2013,GC,Getting Credit,25
Seychelles,SYC,DB2014,2013,GE,Getting Electricity,64.18
Seychelles,SYC,DB2014,2013,PMI,Protecting Minority Investors,56.67
Seychelles,SYC,DB2014,2013,PT,Paying Taxes,84.16
Seychelles,SYC,DB2014,2013,RI,Resolving Insolvency,41.9
Seychelles,SYC,DB2014,2013,RP,Registering Property,71
Seychelles,SYC,DB2014,2013,SB,Starting a Business,78.32
Seychelles,SYC,DB2014,2013,TAB,Trading Across Borders,81.73
Seychelles,SYC,DB2015,2014,DTF,DTF,58.31
Seychelles,SYC,DB2015,2014,DWC,Dealing with Construction Permits,63.48
Seychelles,SYC,DB2015,2014,EC,Enforcing Contracts,49.39
Seychelles,SYC,DB2015,2014,GC,Getting Credit,10
Seychelles,SYC,DB2015,2014,GE,Getting Electricity,57.61
Seychelles,SYC,DB2015,2014,PMI,Protecting Minority Investors,50
Seychelles,SYC,DB2015,2014,PT,Paying Taxes,81.85
Seychelles,SYC,DB2015,2014,RI,Resolving Insolvency,52.17
Seychelles,SYC,DB2015,2014,RP,Registering Property,68.67
Seychelles,SYC,DB2015,2014,SB,Starting a Business,78.42
Seychelles,SYC,DB2015,2014,TAB,Trading Across Borders,71.54
Seychelles,SYC,DB2016,2015,DTF,DTF,61.05
Seychelles,SYC,DB2016,2015,DWC,Dealing with Construction Permits,63.53
Seychelles,SYC,DB2016,2015,EC,Enforcing Contracts,49.39
Seychelles,SYC,DB2016,2015,GC,Getting Credit,40
Seychelles,SYC,DB2016,2015,GE,Getting Electricity,54.63
Seychelles,SYC,DB2016,2015,PMI,Protecting Minority Investors,50
Seychelles,SYC,DB2016,2015,PT,Paying Taxes,81.82
Seychelles,SYC,DB2016,2015,RI,Resolving Insolvency,52.41
Seychelles,SYC,DB2016,2015,RP,Registering Property,68.67
Seychelles,SYC,DB2016,2015,SB,Starting a Business,78.55
Seychelles,SYC,DB2016,2015,TAB,Trading Across Borders,71.54
Sierra Leone,SLE,DB2004,2003,DTF,DTF,33.11
Sierra Leone,SLE,DB2004,2003,DWC,Dealing with Construction Permits,..
Sierra Leone,SLE,DB2004,2003,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2004,2003,GC,Getting Credit,..
Sierra Leone,SLE,DB2004,2003,GE,Getting Electricity,..
Sierra Leone,SLE,DB2004,2003,PMI,Protecting Minority Investors,..
Sierra Leone,SLE,DB2004,2003,PT,Paying Taxes,..
Sierra Leone,SLE,DB2004,2003,RI,Resolving Insolvency,10.14
Sierra Leone,SLE,DB2004,2003,RP,Registering Property,..
Sierra Leone,SLE,DB2004,2003,SB,Starting a Business,53.11
Sierra Leone,SLE,DB2004,2003,TAB,Trading Across Borders,..
Sierra Leone,SLE,DB2005,2004,DTF,DTF,29.56
Sierra Leone,SLE,DB2005,2004,DWC,Dealing with Construction Permits,..
Sierra Leone,SLE,DB2005,2004,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2005,2004,GC,Getting Credit,31.25
Sierra Leone,SLE,DB2005,2004,GE,Getting Electricity,..
Sierra Leone,SLE,DB2005,2004,PMI,Protecting Minority Investors,..
Sierra Leone,SLE,DB2005,2004,PT,Paying Taxes,..
Sierra Leone,SLE,DB2005,2004,RI,Resolving Insolvency,10.14
Sierra Leone,SLE,DB2005,2004,RP,Registering Property,16.67
Sierra Leone,SLE,DB2005,2004,SB,Starting a Business,53.65
Sierra Leone,SLE,DB2005,2004,TAB,Trading Across Borders,..
Sierra Leone,SLE,DB2006,2005,DTF,DTF,34.29
Sierra Leone,SLE,DB2006,2005,DWC,Dealing with Construction Permits,19.81
Sierra Leone,SLE,DB2006,2005,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2006,2005,GC,Getting Credit,31.25
Sierra Leone,SLE,DB2006,2005,GE,Getting Electricity,..
Sierra Leone,SLE,DB2006,2005,PMI,Protecting Minority Investors,56.67
Sierra Leone,SLE,DB2006,2005,PT,Paying Taxes,34.65
Sierra Leone,SLE,DB2006,2005,RI,Resolving Insolvency,9.7
Sierra Leone,SLE,DB2006,2005,RP,Registering Property,17.37
Sierra Leone,SLE,DB2006,2005,SB,Starting a Business,55.22
Sierra Leone,SLE,DB2006,2005,TAB,Trading Across Borders,47.86
Sierra Leone,SLE,DB2007,2006,DTF,DTF,35.44
Sierra Leone,SLE,DB2007,2006,DWC,Dealing with Construction Permits,25.37
Sierra Leone,SLE,DB2007,2006,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2007,2006,GC,Getting Credit,31.25
Sierra Leone,SLE,DB2007,2006,GE,Getting Electricity,..
Sierra Leone,SLE,DB2007,2006,PMI,Protecting Minority Investors,56.67
Sierra Leone,SLE,DB2007,2006,PT,Paying Taxes,34.65
Sierra Leone,SLE,DB2007,2006,RI,Resolving Insolvency,9.31
Sierra Leone,SLE,DB2007,2006,RP,Registering Property,19.28
Sierra Leone,SLE,DB2007,2006,SB,Starting a Business,55.8
Sierra Leone,SLE,DB2007,2006,TAB,Trading Across Borders,50.59
Sierra Leone,SLE,DB2008,2007,DTF,DTF,35.25
Sierra Leone,SLE,DB2008,2007,DWC,Dealing with Construction Permits,26.89
Sierra Leone,SLE,DB2008,2007,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2008,2007,GC,Getting Credit,31.25
Sierra Leone,SLE,DB2008,2007,GE,Getting Electricity,..
Sierra Leone,SLE,DB2008,2007,PMI,Protecting Minority Investors,56.67
Sierra Leone,SLE,DB2008,2007,PT,Paying Taxes,34.65
Sierra Leone,SLE,DB2008,2007,RI,Resolving Insolvency,9.12
Sierra Leone,SLE,DB2008,2007,RP,Registering Property,14.11
Sierra Leone,SLE,DB2008,2007,SB,Starting a Business,56.1
Sierra Leone,SLE,DB2008,2007,TAB,Trading Across Borders,52.42
Sierra Leone,SLE,DB2009,2008,DTF,DTF,42.37
Sierra Leone,SLE,DB2009,2008,DWC,Dealing with Construction Permits,51.11
Sierra Leone,SLE,DB2009,2008,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2009,2008,GC,Getting Credit,31.25
Sierra Leone,SLE,DB2009,2008,GE,Getting Electricity,..
Sierra Leone,SLE,DB2009,2008,PMI,Protecting Minority Investors,56.67
Sierra Leone,SLE,DB2009,2008,PT,Paying Taxes,34.65
Sierra Leone,SLE,DB2009,2008,RI,Resolving Insolvency,9.12
Sierra Leone,SLE,DB2009,2008,RP,Registering Property,41.11
Sierra Leone,SLE,DB2009,2008,SB,Starting a Business,68.4
Sierra Leone,SLE,DB2009,2008,TAB,Trading Across Borders,52.98
Sierra Leone,SLE,DB2010,2009,DTF,DTF,39.77
Sierra Leone,SLE,DB2010,2009,DWC,Dealing with Construction Permits,54.39
Sierra Leone,SLE,DB2010,2009,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2010,2009,GC,Getting Credit,43.75
Sierra Leone,SLE,DB2010,2009,GE,Getting Electricity,0
Sierra Leone,SLE,DB2010,2009,PMI,Protecting Minority Investors,66.67
Sierra Leone,SLE,DB2010,2009,PT,Paying Taxes,36.82
Sierra Leone,SLE,DB2010,2009,RI,Resolving Insolvency,9.12
Sierra Leone,SLE,DB2010,2009,RP,Registering Property,22.48
Sierra Leone,SLE,DB2010,2009,SB,Starting a Business,73.38
Sierra Leone,SLE,DB2010,2009,TAB,Trading Across Borders,54.98
Sierra Leone,SLE,DB2011,2010,DTF,DTF,44.22
Sierra Leone,SLE,DB2011,2010,DWC,Dealing with Construction Permits,57.01
Sierra Leone,SLE,DB2011,2010,EC,Enforcing Contracts,36.08
Sierra Leone,SLE,DB2011,2010,GC,Getting Credit,43.75
Sierra Leone,SLE,DB2011,2010,GE,Getting Electricity,19.57
Sierra Leone,SLE,DB2011,2010,PMI,Protecting Minority Investors,66.67
Sierra Leone,SLE,DB2011,2010,PT,Paying Taxes,36.82
Sierra Leone,SLE,DB2011,2010,RI,Resolving Insolvency,9.03
Sierra Leone,SLE,DB2011,2010,RP,Registering Property,42.6
Sierra Leone,SLE,DB2011,2010,SB,Starting a Business,74.5
Sierra Leone,SLE,DB2011,2010,TAB,Trading Across Borders,56.17
Sierra Leone,SLE,DB2012,2011,DTF,DTF,48.31
Sierra Leone,SLE,DB2012,2011,DWC,Dealing with Construction Permits,60.59
Sierra Leone,SLE,DB2012,2011,EC,Enforcing Contracts,37.12
Sierra Leone,SLE,DB2012,2011,GC,Getting Credit,43.75
Sierra Leone,SLE,DB2012,2011,GE,Getting Electricity,19.57
Sierra Leone,SLE,DB2012,2011,PMI,Protecting Minority Investors,66.67
Sierra Leone,SLE,DB2012,2011,PT,Paying Taxes,64.99
Sierra Leone,SLE,DB2012,2011,RI,Resolving Insolvency,9.92
Sierra Leone,SLE,DB2012,2011,RP,Registering Property,43.47
Sierra Leone,SLE,DB2012,2011,SB,Starting a Business,76.89
Sierra Leone,SLE,DB2012,2011,TAB,Trading Across Borders,60.15
Sierra Leone,SLE,DB2013,2012,DTF,DTF,49.12
Sierra Leone,SLE,DB2013,2012,DWC,Dealing with Construction Permits,61.1
Sierra Leone,SLE,DB2013,2012,EC,Enforcing Contracts,37.12
Sierra Leone,SLE,DB2013,2012,GC,Getting Credit,43.75
Sierra Leone,SLE,DB2013,2012,GE,Getting Electricity,19.57
Sierra Leone,SLE,DB2013,2012,PMI,Protecting Minority Investors,66.67
Sierra Leone,SLE,DB2013,2012,PT,Paying Taxes,64.99
Sierra Leone,SLE,DB2013,2012,RI,Resolving Insolvency,9.92
Sierra Leone,SLE,DB2013,2012,RP,Registering Property,47.03
Sierra Leone,SLE,DB2013,2012,SB,Starting a Business,78.67
Sierra Leone,SLE,DB2013,2012,TAB,Trading Across Borders,62.42
Sierra Leone,SLE,DB2014,2013,DTF,DTF,54.87
Sierra Leone,SLE,DB2014,2013,DWC,Dealing with Construction Permits,65.97
Sierra Leone,SLE,DB2014,2013,EC,Enforcing Contracts,55.68
Sierra Leone,SLE,DB2014,2013,GC,Getting Credit,56.25
Sierra Leone,SLE,DB2014,2013,GE,Getting Electricity,32.5
Sierra Leone,SLE,DB2014,2013,PMI,Protecting Minority Investors,66.67
Sierra Leone,SLE,DB2014,2013,PT,Paying Taxes,65.85
Sierra Leone,SLE,DB2014,2013,RI,Resolving Insolvency,11.27
Sierra Leone,SLE,DB2014,2013,RP,Registering Property,48.51
Sierra Leone,SLE,DB2014,2013,SB,Starting a Business,83.68
Sierra Leone,SLE,DB2014,2013,TAB,Trading Across Borders,62.37
Sierra Leone,SLE,DB2015,2014,DTF,DTF,49.67
Sierra Leone,SLE,DB2015,2014,DWC,Dealing with Construction Permits,60.93
Sierra Leone,SLE,DB2015,2014,EC,Enforcing Contracts,55.92
Sierra Leone,SLE,DB2015,2014,GC,Getting Credit,25
Sierra Leone,SLE,DB2015,2014,GE,Getting Electricity,34.13
Sierra Leone,SLE,DB2015,2014,PMI,Protecting Minority Investors,53.33
Sierra Leone,SLE,DB2015,2014,PT,Paying Taxes,65.85
Sierra Leone,SLE,DB2015,2014,RI,Resolving Insolvency,30.68
Sierra Leone,SLE,DB2015,2014,RP,Registering Property,44.22
Sierra Leone,SLE,DB2015,2014,SB,Starting a Business,84.53
Sierra Leone,SLE,DB2015,2014,TAB,Trading Across Borders,42.07
Sierra Leone,SLE,DB2016,2015,DTF,DTF,49.69
Sierra Leone,SLE,DB2016,2015,DWC,Dealing with Construction Permits,60.9
Sierra Leone,SLE,DB2016,2015,EC,Enforcing Contracts,55.92
Sierra Leone,SLE,DB2016,2015,GC,Getting Credit,25
Sierra Leone,SLE,DB2016,2015,GE,Getting Electricity,34.66
Sierra Leone,SLE,DB2016,2015,PMI,Protecting Minority Investors,53.33
Sierra Leone,SLE,DB2016,2015,PT,Paying Taxes,65.29
Sierra Leone,SLE,DB2016,2015,RI,Resolving Insolvency,30.81
Sierra Leone,SLE,DB2016,2015,RP,Registering Property,44.21
Sierra Leone,SLE,DB2016,2015,SB,Starting a Business,84.73
Sierra Leone,SLE,DB2016,2015,TAB,Trading Across Borders,42.07
Singapore,SGP,DB2004,2003,DTF,DTF,93.02
Singapore,SGP,DB2004,2003,DWC,Dealing with Construction Permits,..
Singapore,SGP,DB2004,2003,EC,Enforcing Contracts,93.36
Singapore,SGP,DB2004,2003,GC,Getting Credit,..
Singapore,SGP,DB2004,2003,GE,Getting Electricity,..
Singapore,SGP,DB2004,2003,PMI,Protecting Minority Investors,..
Singapore,SGP,DB2004,2003,PT,Paying Taxes,..
Singapore,SGP,DB2004,2003,RI,Resolving Insolvency,96.53
Singapore,SGP,DB2004,2003,RP,Registering Property,..
Singapore,SGP,DB2004,2003,SB,Starting a Business,89.17
Singapore,SGP,DB2004,2003,TAB,Trading Across Borders,..
Singapore,SGP,DB2005,2004,DTF,DTF,88.58
Singapore,SGP,DB2005,2004,DWC,Dealing with Construction Permits,..
Singapore,SGP,DB2005,2004,EC,Enforcing Contracts,93.36
Singapore,SGP,DB2005,2004,GC,Getting Credit,81.25
Singapore,SGP,DB2005,2004,GE,Getting Electricity,..
Singapore,SGP,DB2005,2004,PMI,Protecting Minority Investors,..
Singapore,SGP,DB2005,2004,PT,Paying Taxes,..
Singapore,SGP,DB2005,2004,RI,Resolving Insolvency,96.56
Singapore,SGP,DB2005,2004,RP,Registering Property,82.58
Singapore,SGP,DB2005,2004,SB,Starting a Business,89.17
Singapore,SGP,DB2005,2004,TAB,Trading Across Borders,..
Singapore,SGP,DB2006,2005,DTF,DTF,91.44
Singapore,SGP,DB2006,2005,DWC,Dealing with Construction Permits,89.21
